analysis_group,dataset_name,scenario_type,sweep_parameter,sweep_value,epsilon,method,method_type,beta_rule,converged,iterations,time_seconds,final_gradient_norm,objective_gap_to_reference,relative_error_to_reference,relative_error_to_ldlt,train_accuracy,test_accuracy,q_dimension,n_train,n_test,n_features,n_classes,hidden_width,total_output_weights,lambda_reg,estimated_L,mu,condition_number
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,0.001,Nesterov,scratch,constant beta,True,1478,0.7780704580072779,0.000996492622885416,1.328592300774839e-05,0.014465691815938415,0.014465691815951656,1.0,1.0,501,1000,350,20,20,500,10000,0.001,131.7605469001531,0.001,131760.54690015307
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-05,LDLT,scratch,,True,0,0.24844041699543595,1.2147676270209243e-14,0.0,1.7837229130847907e-12,0.0,1.0,1.0,501,1000,350,20,20,500,10000,0.001,131.7605469001531,0.001,131760.54690015307
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-05,Heavy Ball,scratch,constant momentum,True,2127,1.1150545419950504,8.519797055579992e-06,1.5627395211215145e-11,7.416633282365718e-06,7.416633290650594e-06,1.0,1.0,501,1000,350,20,20,500,10000,0.001,131.7605469001531,0.001,131760.54690015307
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-05,Nesterov,scratch,constant beta,True,2978,14.106250209006248,9.985283228136292e-06,1.9986469007582386e-09,0.00021649775332740852,0.00021649775331481315,1.0,1.0,501,1000,350,20,20,500,10000,0.001,131.7605469001531,0.001,131760.54690015307
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-06,LDLT,scratch,,True,0,0.24844041699543595,1.2147676270209243e-14,0.0,1.7837229130847907e-12,0.0,1.0,1.0,501,1000,350,20,20,500,10000,0.001,131.7605469001531,0.001,131760.54690015307
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-06,Heavy Ball,scratch,constant momentum,True,2584,13.311734499991871,8.18963115822829e-07,8.852293897909647e-14,5.729566713746089e-07,5.729566659466085e-07,1.0,1.0,501,1000,350,20,20,500,10000,0.001,131.7605469001531,0.001,131760.54690015307
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-06,Nesterov,scratch,constant beta,True,3804,6.875755625020247,9.980876255471616e-07,1.929132548150747e-11,2.189775879216745e-05,2.1897758807580762e-05,1.0,1.0,501,1000,350,20,20,500,10000,0.001,131.7605469001531,0.001,131760.54690015307
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-07,LDLT,scratch,,True,0,0.24844041699543595,1.2147676270209243e-14,0.0,1.7837229130847907e-12,0.0,1.0,1.0,501,1000,350,20,20,500,10000,0.001,131.7605469001531,0.001,131760.54690015307
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-07,Heavy Ball,scratch,constant momentum,True,2994,2.8103885000164155,7.035871607560875e-08,9.575673587391975e-16,6.10808169361127e-08,6.108078794334037e-08,1.0,1.0,501,1000,350,20,20,500,10000,0.001,131.7605469001531,0.001,131760.54690015307
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-07,Nesterov,scratch,constant beta,True,4549,6.020441542001208,9.98989991018472e-08,2.6950663922775675e-13,2.768303902652838e-06,2.7683039102346538e-06,1.0,1.0,501,1000,350,20,20,500,10000,0.001,131.7605469001531,0.001,131760.54690015307
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_6,correlation,0.6,0.001,LDLT,scratch,,True,0,0.3023797089990694,1.0893907388382094e-14,0.0,1.895555430988041e-12,0.0,1.0,1.0,501,1000,350,20,20,500,10000,0.001,133.26301976919012,0.001,133263.0197691901
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_6,correlation,0.6,0.001,Heavy Ball,scratch,constant momentum,True,1276,0.6790218749956694,0.0008937950616353176,2.0540667040533367e-07,0.0008027557484291341,0.0008027557484229313,1.0,1.0,501,1000,350,20,20,500,10000,0.001,133.26301976919012,0.001,133263.0197691901
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_6,correlation,0.6,0.001,Nesterov,scratch,constant beta,True,1477,0.9340239170123823,0.0009982337671104984,1.39396683705717e-05,0.014826324980128997,0.014826324980146723,1.0,1.0,501,1000,350,20,20,500,10000,0.001,133.26301976919012,0.001,133263.0197691901
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_6,correlation,0.6,1e-05,LDLT,scratch,,True,0,0.3023797089990694,1.0893907388382094e-14,0.0,1.895555430988041e-12,0.0,1.0,1.0,501,1000,350,20,20,500,10000,0.001,133.26301976919012,0.001,133263.0197691901
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_6,correlation,0.6,1e-05,Heavy Ball,scratch,constant momentum,True,2064,1.37120004199096,9.561516503547166e-06,2.8760410719641527e-11,1.0726492467365124e-05,1.0726492491877655e-05,1.0,1.0,501,1000,350,20,20,500,10000,0.001,133.26301976919012,0.001,133263.0197691901
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_6,correlation,0.6,1e-05,Nesterov,scratch,constant beta,True,3079,3.7496796250052284,9.951059171293916e-06,1.4108622325981202e-09,0.00016760317682905875,0.00016760317681101155,1.0,1.0,501,1000,350,20,20,500,10000,0.001,133.26301976919012,0.001,133263.0197691901
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_6,correlation,0.6,1e-06,LDLT,scratch,,True,0,0.3023797089990694,1.0893907388382094e-14,0.0,1.895555430988041e-12,0.0,1.0,1.0,501,1000,350,20,20,500,10000,0.001,133.26301976919012,0.001,133263.0197691901
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_6,correlation,0.6,1e-06,Heavy Ball,scratch,constant momentum,True,2537,2.6861156249942724,8.873255171017893e-07,1.2516029879172663e-13,7.9295172876851e-07,7.929517072393145e-07,1.0,1.0,501,1000,350,20,20,500,10000,0.001,133.26301976919012,0.001,133263.0197691901
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_6,correlation,0.6,1e-06,Nesterov,scratch,constant beta,True,3753,1.7121225420269184,9.96565133485525e-07,2.2786366543625647e-11,2.5647676447729828e-05,2.564767647030404e-05,1.0,1.0,501,1000,350,20,20,500,10000,0.001,133.26301976919012,0.001,133263.0197691901
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_6,correlation,0.6,1e-07,LDLT,scratch,,True,0,0.3023797089990694,1.0893907388382094e-14,0.0,1.895555430988041e-12,0.0,1.0,1.0,501,1000,350,20,20,500,10000,0.001,133.26301976919012,0.001,133263.0197691901
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_6,correlation,0.6,1e-07,Heavy Ball,scratch,constant momentum,True,2994,4.5545742500107735,8.951888744032332e-08,1.5161483180037294e-15,6.681472171123689e-08,6.681467156557563e-08,1.0,1.0,501,1000,350,20,20,500,10000,0.001,133.26301976919012,0.001,133263.0197691901
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_6,correlation,0.6,1e-07,Nesterov,scratch,constant beta,True,4632,2.034193542000139,9.95183307725729e-08,1.9778276239001968e-13,2.3216682509241773e-06,2.3216682613223804e-06,1.0,1.0,501,1000,350,20,20,500,10000,0.001,133.26301976919012,0.001,133263.0197691901
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_7,correlation,0.7,0.001,LDLT,scratch,,True,0,0.27082866700948216,1.079535808223749e-14,0.0,2.0594571487723163e-12,0.0,1.0,1.0,501,1000,350,20,20,500,10000,0.001,130.1590222260215,0.001,130159.02222602151
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_7,correlation,0.7,0.001,Heavy Ball,scratch,constant momentum,True,1339,0.447938042023452,0.0006327657567645392,7.314865579921559e-08,0.0005169024451518102,0.0005169024451296499,1.0,1.0,501,1000,350,20,20,500,10000,0.001,130.1590222260215,0.001,130159.02222602151
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_7,correlation,0.7,0.001,Nesterov,scratch,constant beta,True,1354,0.46420645801117644,0.0009936331295566333,1.3893494491198921e-05,0.019695849330429314,0.019695849330417105,1.0,1.0,501,1000,350,20,20,500,10000,0.001,130.1590222260215,0.001,130159.02222602151
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_7,correlation,0.7,1e-05,LDLT,scratch,,True,0,0.27082866700948216,1.079535808223749e-14,0.0,2.0594571487723163e-12,0.0,1.0,1.0,501,1000,350,20,20,500,10000,0.001,130.1590222260215,0.001,130159.02222602151
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_7,correlation,0.7,1e-05,Heavy Ball,scratch,constant momentum,True,2127,0.6379150419961661,8.969041013735577e-06,1.1869689259258465e-11,6.520568013754032e-06,6.5205680541579134e-06,1.0,1.0,501,1000,350,20,20,500,10000,0.001,130.1590222260215,0.001,130159.02222602151
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_7,correlation,0.7,1e-05,Nesterov,scratch,constant beta,True,2967,0.91474224999547,9.987760409048248e-06,1.6086511428481387e-09,0.00021301949491280217,0.0002130194949054589,1.0,1.0,501,1000,350,20,20,500,10000,0.001,130.1590222260215,0.001,130159.02222602151
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_7,correlation,0.7,1e-06,LDLT,scratch,,True,0,0.27082866700948216,1.079535808223749e-14,0.0,2.0594571487723163e-12,0.0,1.0,1.0,501,1000,350,20,20,500,10000,0.001,130.1590222260215,0.001,130159.02222602151
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_7,correlation,0.7,1e-06,Heavy Ball,scratch,constant momentum,True,2537,1.318338874989422,8.708701589501158e-07,1.407728100755179e-13,6.98829248963377e-07,6.988292437253789e-07,1.0,1.0,501,1000,350,20,20,500,10000,0.001,130.1590222260215,0.001,130159.02222602151
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_7,correlation,0.7,1e-06,Nesterov,scratch,constant beta,True,3758,3.497061040980043,9.985428400449199e-07,1.794767980067835e-11,2.326936707246542e-05,2.3269367104123755e-05,1.0,1.0,501,1000,350,20,20,500,10000,0.001,130.1590222260215,0.001,130159.02222602151
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_7,correlation,0.7,1e-07,LDLT,scratch,,True,0,0.27082866700948216,1.079535808223749e-14,0.0,2.0594571487723163e-12,0.0,1.0,1.0,501,1000,350,20,20,500,10000,0.001,130.1590222260215,0.001,130159.02222602151
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_7,correlation,0.7,1e-07,Heavy Ball,scratch,constant momentum,True,2931,5.003040792013053,9.607990995486953e-08,1.5629858518551032e-15,7.989799920530207e-08,7.989797736603618e-08,1.0,1.0,501,1000,350,20,20,500,10000,0.001,130.1590222260215,0.001,130159.02222602151
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_7,correlation,0.7,1e-07,Nesterov,scratch,constant beta,True,4455,7.887243707984453,9.970636632131293e-08,2.4419008481935123e-13,3.257520319033487e-06,3.2575203606802516e-06,1.0,1.0,501,1000,350,20,20,500,10000,0.001,130.1590222260215,0.001,130159.02222602151
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_8,correlation,0.8,0.001,LDLT,scratch,,True,0,0.21762645899434574,9.995351287077233e-15,1.734723475976807e-18,2.1660615753368498e-12,0.0,1.0,1.0,501,1000,350,20,20,500,10000,0.001,132.25112232166447,0.001,132251.12232166447
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_8,correlation,0.8,0.001,Heavy Ball,scratch,constant momentum,True,1276,0.6040840000205208,0.000844625156837785,1.7972413302383417e-07,0.0008262350281602331,0.000826235028131996,1.0,1.0,501,1000,350,20,20,500,10000,0.001,132.25112232166447,0.001,132251.12232166447
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_8,correlation,0.8,0.001,Nesterov,scratch,constant beta,True,1423,0.7547207089955918,0.0009976637468786071,1.1558622899086532e-05,0.017246169395427075,0.01724616939540847,1.0,1.0,501,1000,350,20,20,500,10000,0.001,132.25112232166447,0.001,132251.12232166447
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_8,correlation,0.8,1e-05,LDLT,scratch,,True,0,0.21762645899434574,9.995351287077233e-15,1.734723475976807e-18,2.1660615753368498e-12,0.0,1.0,1.0,501,1000,350,20,20,500,10000,0.001,132.25112232166447,0.001,132251.12232166447
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_8,correlation,0.8,1e-05,Heavy Ball,scratch,constant momentum,True,2127,1.1272004169877619,8.590154016589412e-06,1.3486671848750298e-11,7.413765591095348e-06,7.413765614638307e-06,1.0,1.0,501,1000,350,20,20,500,10000,0.001,132.25112232166447,0.001,132251.12232166447
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_8,correlation,0.8,1e-05,Nesterov,scratch,constant beta,True,2889,1.6859952909871936,9.873614461680027e-06,2.1847285178872022e-09,0.00028172091391113547,0.00028172091387908147,1.0,1.0,501,1000,350,20,20,500,10000,0.001,132.25112232166447,0.001,132251.12232166447
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_8,correlation,0.8,1e-06,LDLT,scratch,,True,0,0.21762645899434574,9.995351287077233e-15,1.734723475976807e-18,2.1660615753368498e-12,0.0,1.0,1.0,501,1000,350,20,20,500,10000,0.001,132.25112232166447,0.001,132251.12232166447
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_8,correlation,0.8,1e-06,Heavy Ball,scratch,constant momentum,True,2537,1.7875425419770181,9.686719673857532e-07,1.7109057226516455e-13,8.035529002685573e-07,8.03552904693619e-07,1.0,1.0,501,1000,350,20,20,500,10000,0.001,132.25112232166447,0.001,132251.12232166447
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_8,correlation,0.8,1e-06,Nesterov,scratch,constant beta,True,3769,4.674574374977965,9.971836105859465e-07,1.8627481501720666e-11,2.483997617279838e-05,2.4839976182585887e-05,1.0,1.0,501,1000,350,20,20,500,10000,0.001,132.25112232166447,0.001,132251.12232166447
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_8,correlation,0.8,1e-07,LDLT,scratch,,True,0,0.21762645899434574,9.995351287077233e-15,1.734723475976807e-18,2.1660615753368498e-12,0.0,1.0,1.0,501,1000,350,20,20,500,10000,0.001,132.25112232166447,0.001,132251.12232166447
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_8,correlation,0.8,1e-07,Heavy Ball,scratch,constant momentum,True,2994,6.9441693330009,8.146036303175701e-08,1.313185671314443e-15,6.347257951504553e-08,6.347259466700562e-08,1.0,1.0,501,1000,350,20,20,500,10000,0.001,132.25112232166447,0.001,132251.12232166447
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_8,correlation,0.8,1e-07,Nesterov,scratch,constant beta,True,4482,1.962929958011955,9.993865340229392e-08,2.625226425134741e-13,3.397432199611562e-06,3.3974322246561116e-06,1.0,1.0,501,1000,350,20,20,500,10000,0.001,132.25112232166447,0.001,132251.12232166447
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_9,correlation,0.9,0.001,LDLT,scratch,,True,0,0.21215862498502247,9.878854344567294e-15,8.673617379884035e-19,2.5269811739281137e-12,0.0,1.0,1.0,501,1000,350,20,20,500,10000,0.001,129.51420311484094,0.001,129514.20311484093
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_9,correlation,0.9,0.001,Heavy Ball,scratch,constant momentum,True,1276,0.4894167500024196,0.0008748520690444762,1.65221990704352e-07,0.0007825092717633218,0.0007825092717741562,1.0,1.0,501,1000,350,20,20,500,10000,0.001,129.51420311484094,0.001,129514.20311484093
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_9,correlation,0.9,0.001,Nesterov,scratch,constant beta,True,1238,0.5607559999916703,0.0009993533457392791,1.2494082523848045e-05,0.02680438060135939,0.02680438060136583,1.0,1.0,501,1000,350,20,20,500,10000,0.001,129.51420311484094,0.001,129514.20311484093
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_9,correlation,0.9,1e-05,LDLT,scratch,,True,0,0.21215862498502247,9.878854344567294e-15,8.673617379884035e-19,2.5269811739281137e-12,0.0,1.0,1.0,501,1000,350,20,20,500,10000,0.001,129.51420311484094,0.001,129514.20311484093
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_9,correlation,0.9,1e-05,Heavy Ball,scratch,constant momentum,True,2064,1.0632474159938283,9.823941945800363e-06,1.8287354269785894e-11,9.395993413781983e-06,9.395993388024731e-06,1.0,1.0,501,1000,350,20,20,500,10000,0.001,129.51420311484094,0.001,129514.20311484093
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_9,correlation,0.9,1e-05,Nesterov,scratch,constant beta,True,2849,4.075164957990637,9.982588944977034e-06,1.7362624333064347e-09,0.00030208758878462585,0.0003020875887883704,1.0,1.0,501,1000,350,20,20,500,10000,0.001,129.51420311484094,0.001,129514.20311484093
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_9,correlation,0.9,1e-06,LDLT,scratch,,True,0,0.21215862498502247,9.878854344567294e-15,8.673617379884035e-19,2.5269811739281137e-12,0.0,1.0,1.0,501,1000,350,20,20,500,10000,0.001,129.51420311484094,0.001,129514.20311484093
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_9,correlation,0.9,1e-06,Heavy Ball,scratch,constant momentum,True,2537,0.9301582080079243,9.1470765870173e-07,1.1458195503522006e-13,6.579324704948053e-07,6.579324673926043e-07,1.0,1.0,501,1000,350,20,20,500,10000,0.001,129.51420311484094,0.001,129514.20311484093
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_9,correlation,0.9,1e-06,Nesterov,scratch,constant beta,True,3583,1.419130583992228,9.876791997120694e-07,2.2554214572367837e-11,3.732977079416944e-05,3.732977077261497e-05,1.0,1.0,501,1000,350,20,20,500,10000,0.001,129.51420311484094,0.001,129514.20311484093
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_9,correlation,0.9,1e-07,LDLT,scratch,,True,0,0.21215862498502247,9.878854344567294e-15,8.673617379884035e-19,2.5269811739281137e-12,0.0,1.0,1.0,501,1000,350,20,20,500,10000,0.001,129.51420311484094,0.001,129514.20311484093
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_9,correlation,0.9,1e-07,Heavy Ball,scratch,constant momentum,True,2978,1.1489799999981187,9.297900719910975e-08,1.0538445116559103e-15,5.845448981072159e-08,5.845447571816306e-08,1.0,1.0,501,1000,350,20,20,500,10000,0.001,129.51420311484094,0.001,129514.20311484093
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_9,correlation,0.9,1e-07,Nesterov,scratch,constant beta,True,4348,1.6082024589995854,9.966102578785714e-08,2.741478918877327e-13,4.4081621429411685e-06,4.408162124289645e-06,1.0,1.0,501,1000,350,20,20,500,10000,0.001,129.51420311484094,0.001,129514.20311484093
synthetic_parameter_epsilon,synthetic_sparse,sparse_zero_0_0,sparsity,0.0,0.001,LDLT,scratch,,True,0,0.21273333299905062,6.144774529894893e-15,0.0,4.0593712823020587e-13,0.0,1.0,1.0,501,1000,350,20,20,500,10000,0.005,140.30677928811997,0.005,28061.355857623992
synthetic_parameter_epsilon,synthetic_sparse,sparse_zero_0_0,sparsity,0.0,0.001,Heavy Ball,scratch,constant momentum,True,677,0.25047995802015066,0.0005647260400016784,2.025409034933645e-08,0.00028689423827855384,0.000286894238277671,1.0,1.0,501,1000,350,20,20,500,10000,0.005,140.30677928811997,0.005,28061.355857623992
synthetic_parameter_epsilon,synthetic_sparse,sparse_zero_0_0,sparsity,0.0,0.001,Nesterov,scratch,constant beta,True,717,0.23484216601355,0.0009951578765403024,3.94957965143411e-06,0.011707580250616662,0.011707580250616386,1.0,1.0,501,1000,350,20,20,500,10000,0.005,140.30677928811997,0.005,28061.355857623992
synthetic_parameter_epsilon,synthetic_sparse,sparse_zero_0_0,sparsity,0.0,1e-05,LDLT,scratch,,True,0,0.21273333299905062,6.144774529894893e-15,0.0,4.0593712823020587e-13,0.0,1.0,1.0,501,1000,350,20,20,500,10000,0.005,140.30677928811997,0.005,28061.355857623992
synthetic_parameter_epsilon,synthetic_sparse,sparse_zero_0_0,sparsity,0.0,1e-05,Heavy Ball,scratch,constant momentum,True,1024,0.4068784590053838,8.661074939662995e-06,4.981084988919804e-12,4.629600466480527e-06,4.629600473752379e-06,1.0,1.0,501,1000,350,20,20,500,10000,0.005,140.30677928811997,0.005,28061.355857623992
synthetic_parameter_epsilon,synthetic_sparse,sparse_zero_0_0,sparsity,0.0,1e-05,Nesterov,scratch,constant beta,True,1391,0.5552860410243738,9.961568094319208e-06,8.646940871659403e-10,0.00019943524710191047,0.00019943524710107485,1.0,1.0,501,1000,350,20,20,500,10000,0.005,140.30677928811997,0.005,28061.355857623992
synthetic_parameter_epsilon,synthetic_sparse,sparse_zero_0_0,sparsity,0.0,1e-06,LDLT,scratch,,True,0,0.21273333299905062,6.144774529894893e-15,0.0,4.0593712823020587e-13,0.0,1.0,1.0,501,1000,350,20,20,500,10000,0.005,140.30677928811997,0.005,28061.355857623992
synthetic_parameter_epsilon,synthetic_sparse,sparse_zero_0_0,sparsity,0.0,1e-06,Heavy Ball,scratch,constant momentum,True,1213,0.47081724999588914,8.807548404855174e-07,6.476069680516616e-14,4.768536758797994e-07,4.768536733764178e-07,1.0,1.0,501,1000,350,20,20,500,10000,0.005,140.30677928811997,0.005,28061.355857623992
synthetic_parameter_epsilon,synthetic_sparse,sparse_zero_0_0,sparsity,0.0,1e-06,Nesterov,scratch,constant beta,True,1736,0.7207538330112584,9.997762246010202e-07,1.173107097574011e-11,2.495814318442397e-05,2.4958143187779234e-05,1.0,1.0,501,1000,350,20,20,500,10000,0.005,140.30677928811997,0.005,28061.355857623992
synthetic_parameter_epsilon,synthetic_sparse,sparse_zero_0_0,sparsity,0.0,1e-07,LDLT,scratch,,True,0,0.21273333299905062,6.144774529894893e-15,0.0,4.0593712823020587e-13,0.0,1.0,1.0,501,1000,350,20,20,500,10000,0.005,140.30677928811997,0.005,28061.355857623992
synthetic_parameter_epsilon,synthetic_sparse,sparse_zero_0_0,sparsity,0.0,1e-07,Heavy Ball,scratch,constant momentum,True,1402,0.6245868749974761,9.787338970695952e-08,6.314393452555578e-16,5.0677691187547557e-08,5.067768250454638e-08,1.0,1.0,501,1000,350,20,20,500,10000,0.005,140.30677928811997,0.005,28061.355857623992
synthetic_parameter_epsilon,synthetic_sparse,sparse_zero_0_0,sparsity,0.0,1e-07,Nesterov,scratch,constant beta,True,2104,1.0805134999973234,9.969426026532219e-08,1.3523557274019993e-13,2.7505177596335314e-06,2.7505177669739194e-06,1.0,1.0,501,1000,350,20,20,500,10000,0.005,140.30677928811997,0.005,28061.355857623992
synthetic_parameter_epsilon,synthetic_sparse,sparse_zero_0_1,sparsity,0.1,0.001,LDLT,scratch,,True,0,0.2328450829954818,7.0177960362155744e-15,0.0,3.9342755879040987e-13,0.0,1.0,0.9971428571428571,501,1000,350,20,20,500,10000,0.005,138.17831788022244,0.005,27635.663576044488
synthetic_parameter_epsilon,synthetic_sparse,sparse_zero_0_1,sparsity,0.1,0.001,Heavy Ball,scratch,constant momentum,True,614,0.27299216701067053,0.000915853541505757,6.26190197125509e-08,0.000573361304395132,0.0005733613043895992,1.0,0.9971428571428571,501,1000,350,20,20,500,10000,0.005,138.17831788022244,0.005,27635.663576044488
synthetic_parameter_epsilon,synthetic_sparse,sparse_zero_0_1,sparsity,0.1,0.001,Nesterov,scratch,constant beta,True,715,0.3674899170000572,0.0009981175164821916,4.564085337575852e-06,0.011543284823365375,0.011543284823365009,1.0,0.9971428571428571,501,1000,350,20,20,500,10000,0.005,138.17831788022244,0.005,27635.663576044488
synthetic_parameter_epsilon,synthetic_sparse,sparse_zero_0_1,sparsity,0.1,1e-05,LDLT,scratch,,True,0,0.2328450829954818,7.0177960362155744e-15,0.0,3.9342755879040987e-13,0.0,1.0,0.9971428571428571,501,1000,350,20,20,500,10000,0.005,138.17831788022244,0.005,27635.663576044488
synthetic_parameter_epsilon,synthetic_sparse,sparse_zero_0_1,sparsity,0.1,1e-05,Heavy Ball,scratch,constant momentum,True,1024,0.493445916014025,8.25526615258009e-06,5.355799137518602e-12,4.326629403397542e-06,4.3266294072823e-06,1.0,0.9971428571428571,501,1000,350,20,20,500,10000,0.005,138.17831788022244,0.005,27635.663576044488
synthetic_parameter_epsilon,synthetic_sparse,sparse_zero_0_1,sparsity,0.1,1e-05,Nesterov,scratch,constant beta,True,1389,0.7047542500076815,9.995347418325997e-06,9.735169198554772e-10,0.00019667685310673615,0.00019667685310299576,1.0,0.9971428571428571,501,1000,350,20,20,500,10000,0.005,138.17831788022244,0.005,27635.663576044488
synthetic_parameter_epsilon,synthetic_sparse,sparse_zero_0_1,sparsity,0.1,1e-06,LDLT,scratch,,True,0,0.2328450829954818,7.0177960362155744e-15,0.0,3.9342755879040987e-13,0.0,1.0,0.9971428571428571,501,1000,350,20,20,500,10000,0.005,138.17831788022244,0.005,27635.663576044488
synthetic_parameter_epsilon,synthetic_sparse,sparse_zero_0_1,sparsity,0.1,1e-06,Heavy Ball,scratch,constant momentum,True,1213,0.6855437500053085,7.951491787946858e-07,4.7933879088191134e-14,4.348440626079355e-07,4.348440596350402e-07,1.0,0.9971428571428571,501,1000,350,20,20,500,10000,0.005,138.17831788022244,0.005,27635.663576044488
synthetic_parameter_epsilon,synthetic_sparse,sparse_zero_0_1,sparsity,0.1,1e-06,Nesterov,scratch,constant beta,True,1742,1.0468706249957904,9.948921766540564e-07,1.245054753740149e-11,2.3110151279180095e-05,2.3110151283054654e-05,1.0,0.9971428571428571,501,1000,350,20,20,500,10000,0.005,138.17831788022244,0.005,27635.663576044488
synthetic_parameter_epsilon,synthetic_sparse,sparse_zero_0_1,sparsity,0.1,1e-07,LDLT,scratch,,True,0,0.2328450829954818,7.0177960362155744e-15,0.0,3.9342755879040987e-13,0.0,1.0,0.9971428571428571,501,1000,350,20,20,500,10000,0.005,138.17831788022244,0.005,27635.663576044488
synthetic_parameter_epsilon,synthetic_sparse,sparse_zero_0_1,sparsity,0.1,1e-07,Heavy Ball,scratch,constant momentum,True,1402,0.8432238329842221,8.096633482933043e-08,5.134781488891349e-16,4.5536368222685044e-08,4.5536364301834634e-08,1.0,0.9971428571428571,501,1000,350,20,20,500,10000,0.005,138.17831788022244,0.005,27635.663576044488
synthetic_parameter_epsilon,synthetic_sparse,sparse_zero_0_1,sparsity,0.1,1e-07,Nesterov,scratch,constant beta,True,2102,1.8880477500206325,9.930842592509861e-08,1.5116380369661897e-13,2.6114398468421244e-06,2.6114398504588937e-06,1.0,0.9971428571428571,501,1000,350,20,20,500,10000,0.005,138.17831788022244,0.005,27635.663576044488
synthetic_parameter_epsilon,synthetic_sparse,sparse_zero_0_2,sparsity,0.2,0.001,LDLT,scratch,,True,0,0.27033299999311566,6.9835384827241664e-15,6.938893903907228e-18,3.5693310855978034e-13,0.0,1.0,0.9914285714285714,501,1000,350,20,20,500,10000,0.005,142.8895121439143,0.005,28577.902428782858
