dataset,algorithm,beta_rule,epsilon,hidden_width,iteration,gradient_norm,relative_objective_gap,relative_error_to_reference
digits,Nesterov variable beta,variable beta,1e-06,500,11420,3.23228196570722e-06,3.352821076330059e-10,0.00010889621707240126
digits,Nesterov variable beta,variable beta,1e-06,500,11440,3.1922729400148116e-06,3.2760277823840056e-10,0.00010770903785947429
digits,Nesterov variable beta,variable beta,1e-06,500,11460,3.1748523749398577e-06,3.2453592591075164e-10,0.0001072568746093148
digits,Nesterov variable beta,variable beta,1e-06,500,11480,3.1821269205338737e-06,3.2607740119150463e-10,0.0001075314662555423
digits,Nesterov variable beta,variable beta,1e-06,500,11500,3.206199248092342e-06,3.306890039578292e-10,0.00010829599625595164
digits,Nesterov variable beta,variable beta,1e-06,500,11520,3.23184350885613e-06,3.3582349401317657e-10,0.00010917431509132443
digits,Nesterov variable beta,variable beta,1e-06,500,11540,3.243486185737062e-06,3.388870017939638e-10,0.00010978368212364708
digits,Nesterov variable beta,variable beta,1e-06,500,11560,3.2324707417794325e-06,3.3822163125751814e-10,0.00010985168986669673
digits,Nesterov variable beta,variable beta,1e-06,500,11580,3.2006395944016653e-06,3.336382975449581e-10,0.00010927921927752076
digits,Nesterov variable beta,variable beta,1e-06,500,11600,3.158498472252444e-06,3.262598941011774e-10,0.00010814140713471854
digits,Nesterov variable beta,variable beta,1e-06,500,11620,3.118945093790918e-06,3.1782046439055023e-10,0.00010664047137912782
digits,Nesterov variable beta,variable beta,1e-06,500,11640,3.090090982069796e-06,3.098570150461555e-10,0.00010503552647252103
digits,Nesterov variable beta,variable beta,1e-06,500,11660,3.0717477175510177e-06,3.032356032939276e-10,0.00010357613833786072
digits,Nesterov variable beta,variable beta,1e-06,500,11680,3.0578290634143273e-06,2.981859620332372e-10,0.00010245783145817144
digits,Nesterov variable beta,variable beta,1e-06,500,11700,3.042412388976214e-06,2.946714122709082e-10,0.0001018018666599091
digits,Nesterov variable beta,variable beta,1e-06,500,11720,3.0247088531100756e-06,2.9273204693591737e-10,0.000101648078803776
digits,Nesterov variable beta,variable beta,1e-06,500,11740,3.0095569966288837e-06,2.9251998046042615e-10,0.00010194894065467741
digits,Nesterov variable beta,variable beta,1e-06,500,11760,3.003382992590764e-06,2.940146320851156e-10,0.00010256522238928708
digits,Nesterov variable beta,variable beta,1e-06,500,11780,3.008607637176465e-06,2.9666473444489583e-10,0.00010327584382478137
digits,Nesterov variable beta,variable beta,1e-06,500,11800,3.0206095886313927e-06,2.992731618078892e-10,0.00010381378278856189
digits,Nesterov variable beta,variable beta,1e-06,500,11820,3.0294741831878075e-06,3.00286503995828e-10,0.00010392644178711952
digits,Nesterov variable beta,variable beta,1e-06,500,11840,3.025155765044036e-06,2.983850388993403e-10,0.00010344436974788306
digits,Nesterov variable beta,variable beta,1e-06,500,11860,3.002594289221943e-06,2.9307067883621585e-10,0.00010233652119459972
digits,Nesterov variable beta,variable beta,1e-06,500,11880,2.964023399871455e-06,2.8494163972769826e-10,0.00010073373160331246
digits,Nesterov variable beta,variable beta,1e-06,500,11900,2.9177057188636715e-06,2.75518566295041e-10,9.890995578509641e-05
digits,Nesterov variable beta,variable beta,1e-06,500,11920,2.8741313327850393e-06,2.667222553931481e-10,9.722008503850598e-05
digits,Nesterov variable beta,variable beta,1e-06,500,11940,2.841817427379732e-06,2.6025645527560926e-10,9.600492073442338e-05
digits,Nesterov variable beta,variable beta,1e-06,500,11960,2.824849304995004e-06,2.5714025353451575e-10,9.548898136178641e-05
digits,Nesterov variable beta,variable beta,1e-06,500,11980,2.822915105924076e-06,2.575062246767956e-10,9.570821698213159e-05
digits,Nesterov variable beta,variable beta,1e-06,500,12000,2.8327283488022714e-06,2.6064056468655394e-10,9.649825680485509e-05
digits,Nesterov variable beta,variable beta,1e-06,500,12020,2.8491718618991433e-06,2.6518144624620987e-10,9.754632491303248e-05
digits,Nesterov variable beta,variable beta,1e-06,500,12040,2.8656840756553327e-06,2.6941765485233304e-10,9.848132931845789e-05
digits,Nesterov variable beta,variable beta,1e-06,500,12060,2.874817815384324e-06,2.7166932592415094e-10,9.896850983552034e-05
digits,Nesterov variable beta,variable beta,1e-06,500,12080,2.8699433324968135e-06,2.7071658803556886e-10,9.878556521910477e-05
digits,Nesterov variable beta,variable beta,1e-06,500,12100,2.847818603141855e-06,2.6617019699415323e-10,9.787012161170735e-05
digits,Nesterov variable beta,variable beta,1e-06,500,12120,2.810556171427035e-06,2.5862993691117e-10,9.633461938052933e-05
digits,Nesterov variable beta,variable beta,1e-06,500,12140,2.7654479861441786e-06,2.495241652189506e-10,9.444593368291649e-05
digits,Nesterov variable beta,variable beta,1e-06,500,12160,2.7222408193682504e-06,2.4066618142803975e-10,9.256865104945423e-05
digits,Nesterov variable beta,variable beta,1e-06,500,12180,2.6891430142921355e-06,2.3370853863280416e-10,9.107734828129379e-05
digits,Nesterov variable beta,variable beta,1e-06,500,12200,2.669946847262172e-06,2.2971717583697426e-10,9.025603243006709e-05
digits,Nesterov variable beta,variable beta,1e-06,500,12220,2.663964982542236e-06,2.289960582269046e-10,9.02164876671054e-05
digits,Nesterov variable beta,variable beta,1e-06,500,12240,2.6682112130552317e-06,2.3114195280005134e-10,9.086755182240276e-05
digits,Nesterov variable beta,variable beta,1e-06,500,12260,2.679536713924683e-06,2.3521036507379023e-10,9.194587039680051e-05
digits,Nesterov variable beta,variable beta,1e-06,500,12280,2.6949538939349803e-06,2.398891224553168e-10,9.308990092101065e-05
digits,Nesterov variable beta,variable beta,1e-06,500,12300,2.710402681260717e-06,2.4366818285326275e-10,9.39270799607417e-05
digits,Nesterov variable beta,variable beta,1e-06,500,12320,2.719738341430146e-06,2.4507013085539597e-10,9.41529960820694e-05
digits,Nesterov variable beta,variable beta,1e-06,500,12340,2.715545187947226e-06,2.429900447520339e-10,9.359490965533811e-05
digits,Nesterov variable beta,variable beta,1e-06,500,12360,2.6919148740284103e-06,2.3709249841186164e-10,9.225703396708902e-05
digits,Nesterov variable beta,variable beta,1e-06,500,12380,2.647920875651354e-06,2.281025923700497e-10,9.034098526198202e-05
digits,Nesterov variable beta,variable beta,1e-06,500,12400,2.5900193223177604e-06,2.17797863077962e-10,8.82270773591545e-05
digits,Nesterov variable beta,variable beta,1e-06,500,12420,2.531814252577928e-06,2.0859736160616649e-10,8.639834922466273e-05
digits,Nesterov variable beta,variable beta,1e-06,500,12440,2.4902191821171233e-06,2.0281973323044156e-10,8.530194225239131e-05
digits,Nesterov variable beta,variable beta,1e-06,500,12460,2.4784874082227202e-06,2.0185697557906224e-10,8.51826856715836e-05
digits,Nesterov variable beta,variable beta,1e-06,500,12480,2.49920438485513e-06,2.0559116908902553e-10,8.597086081728496e-05
digits,Nesterov variable beta,variable beta,1e-06,500,12500,2.541908272317292e-06,2.1232191005360335e-10,8.729897464597358e-05
digits,Nesterov variable beta,variable beta,1e-06,500,12520,2.5873063755045336e-06,2.1928574234220122e-10,8.864162349674158e-05
digits,Nesterov variable beta,variable beta,1e-06,500,12540,2.6152523897426503e-06,2.2360856222203296e-10,8.949878085062751e-05
digits,Nesterov variable beta,variable beta,1e-06,500,12560,2.612175498299013e-06,2.2333980498334682e-10,8.954422971352039e-05
digits,Nesterov variable beta,variable beta,1e-06,500,12580,2.575573531090838e-06,2.1815928230584092e-10,8.870481010462127e-05
digits,Nesterov variable beta,variable beta,1e-06,500,12600,2.51493962052643e-06,2.09464931510972e-10,8.716721223360473e-05
digits,Nesterov variable beta,variable beta,1e-06,500,12620,2.4488586895547133e-06,1.9979945475867567e-10,8.531712714222959e-05
digits,Nesterov variable beta,variable beta,1e-06,500,12640,2.398220269261508e-06,1.918551290058801e-10,8.361901370172053e-05
digits,Nesterov variable beta,variable beta,1e-06,500,12660,2.3772040627952407e-06,1.8747374486149937e-10,8.246156063268831e-05
digits,Nesterov variable beta,variable beta,1e-06,500,12680,2.3866473211182913e-06,1.8705047233336103e-10,8.2023773609043e-05
digits,Nesterov variable beta,variable beta,1e-06,500,12700,2.4145387559921818e-06,1.8955616243321316e-10,8.222799613689626e-05
digits,Nesterov variable beta,variable beta,1e-06,500,12720,2.4431888240556648e-06,1.931121235143607e-10,8.280463887372061e-05
digits,Nesterov variable beta,variable beta,1e-06,500,12740,2.457769634566338e-06,1.9582101218329484e-10,8.34239981263788e-05
digits,Nesterov variable beta,variable beta,1e-06,500,12760,2.45169611259877e-06,1.9647976301495618e-10,8.382035064935164e-05
digits,Nesterov variable beta,variable beta,1e-06,500,12780,2.427677667272922e-06,1.948965849818407e-10,8.385941189133399e-05
digits,Nesterov variable beta,variable beta,1e-06,500,12800,2.395172701419412e-06,1.9174049847858754e-10,8.354169200167538e-05
digits,Nesterov variable beta,variable beta,1e-06,500,12820,2.3655138358221373e-06,1.8806277368721425e-10,8.296012348588245e-05
digits,Nesterov variable beta,variable beta,1e-06,500,12840,2.3465456122815243e-06,1.847552250078266e-10,8.223961668700643e-05
digits,Nesterov variable beta,variable beta,1e-06,500,12860,2.339261885251017e-06,1.8220089326170807e-10,8.14858118885886e-05
digits,Nesterov variable beta,variable beta,1e-06,500,12880,2.3383012947193838e-06,1.8024891301759993e-10,8.076183161511558e-05
digits,Nesterov variable beta,variable beta,1e-06,500,12900,2.335826588191318e-06,1.7847058553233097e-10,8.009604095167101e-05
digits,Nesterov variable beta,variable beta,1e-06,500,12920,2.3262154629298963e-06,1.765176754764397e-10,7.950714871529858e-05
digits,Nesterov variable beta,variable beta,1e-06,500,12940,2.3089368086585056e-06,1.743719890701101e-10,7.902507621843725e-05
digits,Nesterov variable beta,variable beta,1e-06,500,12960,2.288421578892134e-06,1.7235753102529117e-10,7.869143253850468e-05
digits,Nesterov variable beta,variable beta,1e-06,500,12980,2.271310896975699e-06,1.7092989523792568e-10,7.853818189425691e-05
digits,Nesterov variable beta,variable beta,1e-06,500,13000,2.2626435767243096e-06,1.7037865562841148e-10,7.855817047688626e-05
digits,Nesterov variable beta,variable beta,1e-06,500,13020,2.2630744593776494e-06,1.706141616875101e-10,7.868762196505047e-05
digits,Nesterov variable beta,variable beta,1e-06,500,13040,2.2686030380887724e-06,1.711513708535506e-10,7.881437744085779e-05
digits,Nesterov variable beta,variable beta,1e-06,500,13060,2.2726914239529466e-06,1.712948671794834e-10,7.881093727041579e-05
digits,Nesterov variable beta,variable beta,1e-06,500,13080,2.26933018908249e-06,1.704321406226228e-10,7.857842291848001e-05
digits,Nesterov variable beta,variable beta,1e-06,500,13100,2.2555284358832925e-06,1.6829930504780322e-10,7.808348581935941e-05
digits,Nesterov variable beta,variable beta,1e-06,500,13120,2.232427705958411e-06,1.6510517952816883e-10,7.737417607159118e-05
digits,Nesterov variable beta,variable beta,1e-06,500,13140,2.204885364745373e-06,1.6146330106270312e-10,7.656830797545467e-05
digits,Nesterov variable beta,variable beta,1e-06,500,13160,2.1797004146378007e-06,1.5816133125401421e-10,7.581630153179886e-05
digits,Nesterov variable beta,variable beta,1e-06,500,13180,2.1629587887163738e-06,1.5585983892396627e-10,7.524958177235601e-05
digits,Nesterov variable beta,variable beta,1e-06,500,13200,2.157440467673479e-06,1.548403488760286e-10,7.493363163591471e-05
digits,Nesterov variable beta,variable beta,1e-06,500,13220,2.1613147836532326e-06,1.5490381199967374e-10,7.484616373977693e-05
digits,Nesterov variable beta,variable beta,1e-06,500,13240,2.1688911731195695e-06,1.5546150478051857e-10,7.489085385415777e-05
digits,Nesterov variable beta,variable beta,1e-06,500,13260,2.173095323592246e-06,1.557828449572085e-10,7.4939656445775e-05
digits,Nesterov variable beta,variable beta,1e-06,500,13280,2.168482205918194e-06,1.5529792729562786e-10,7.488346259138018e-05
digits,Nesterov variable beta,variable beta,1e-06,500,13300,2.153526240065087e-06,1.5382564666488463e-10,7.466944736060455e-05
digits,Nesterov variable beta,variable beta,1e-06,500,13320,2.131339027972215e-06,1.5162696098691697e-10,7.431170686165193e-05
digits,Nesterov variable beta,variable beta,1e-06,500,13340,2.108434453379593e-06,1.4925674585164472e-10,7.38734807085997e-05
digits,Nesterov variable beta,variable beta,1e-06,500,13360,2.0917529762930845e-06,1.472810068348096e-10,7.343042296612525e-05
digits,Nesterov variable beta,variable beta,1e-06,500,13380,2.0850820586405353e-06,1.459945220272374e-10,7.30325557327905e-05
digits,Nesterov variable beta,variable beta,1e-06,500,13400,2.086825077577831e-06,1.4528064862240342e-10,7.268392396356658e-05
digits,Nesterov variable beta,variable beta,1e-06,500,13420,2.0906797897634914e-06,1.446903014068468e-10,7.235043608543118e-05
digits,Nesterov variable beta,variable beta,1e-06,500,13440,2.0889936509996038e-06,1.4370499235027978e-10,7.199084640326999e-05
digits,Nesterov variable beta,variable beta,1e-06,500,13460,2.0768937772781586e-06,1.4204779019699743e-10,7.159249159809933e-05
digits,Nesterov variable beta,variable beta,1e-06,500,13480,2.0550524856194834e-06,1.3987201674670047e-10,7.119026955512151e-05
digits,Nesterov variable beta,variable beta,1e-06,500,13500,2.0297667633469204e-06,1.3771543627694172e-10,7.085563830151396e-05
digits,Nesterov variable beta,variable beta,1e-06,500,13520,2.0101047227948443e-06,1.3623012440344695e-10,7.065809137778885e-05
digits,Nesterov variable beta,variable beta,1e-06,500,13540,2.0031628888913503e-06,1.3582142355250681e-10,7.061810097022556e-05
digits,Nesterov variable beta,variable beta,1e-06,500,13560,2.0098810874843933e-06,1.3638519480441147e-10,7.067882612615636e-05
digits,Nesterov variable beta,variable beta,1e-06,500,13580,2.024086495656502e-06,1.3728908287991004e-10,7.071617789712516e-05
digits,Nesterov variable beta,variable beta,1e-06,500,13600,2.035429603207589e-06,1.3762389838856137e-10,7.058603735977038e-05
digits,Nesterov variable beta,variable beta,1e-06,500,13620,2.0342853677350545e-06,1.3661598241565542e-10,7.018785825350187e-05
digits,Nesterov variable beta,variable beta,1e-06,500,13640,2.0160175824190224e-06,1.3400920650941117e-10,6.951715569464387e-05
digits,Nesterov variable beta,variable beta,1e-06,500,13660,1.9830663621319557e-06,1.3023547518198342e-10,6.8684478158281e-05
digits,Nesterov variable beta,variable beta,1e-06,500,13680,1.944399505960898e-06,1.2628664780578447e-10,6.788879269676184e-05
digits,Nesterov variable beta,variable beta,1e-06,500,13700,1.9123777942558207e-06,1.2333313537116197e-10,6.734721779029221e-05
digits,Nesterov variable beta,variable beta,1e-06,500,13720,1.8976994152417794e-06,1.2224485312906097e-10,6.720295774042456e-05
digits,Nesterov variable beta,variable beta,1e-06,500,13740,1.9043645631663298e-06,1.232124263728096e-10,6.745274038844634e-05
digits,Nesterov variable beta,variable beta,1e-06,500,13760,1.927491308143188e-06,1.2562635653967646e-10,6.79342263342174e-05
digits,Nesterov variable beta,variable beta,1e-06,500,13780,1.9554116519138007e-06,1.282700334837017e-10,6.838275641345766e-05
digits,Nesterov variable beta,variable beta,1e-06,500,13800,1.974572095274381e-06,1.297596752269925e-10,6.852889294885625e-05
digits,Nesterov variable beta,variable beta,1e-06,500,13820,1.9745217597658535e-06,1.2906826996061938e-10,6.819492392300748e-05
digits,Nesterov variable beta,variable beta,1e-06,500,13840,1.9513167954799012e-06,1.2593606713018346e-10,6.73601308839424e-05
digits,Nesterov variable beta,variable beta,1e-06,500,13860,1.9089439498014708e-06,1.2100664914527215e-10,6.617990377745972e-05
digits,Nesterov variable beta,variable beta,1e-06,500,13880,1.8586678461248731e-06,1.156276741021145e-10,6.495103835448155e-05
digits,Nesterov variable beta,variable beta,1e-06,500,13900,1.8159384333944531e-06,1.113775738303957e-10,6.40212459822843e-05
digits,Nesterov variable beta,variable beta,1e-06,500,13920,1.7947683159834517e-06,1.0948755790884945e-10,6.365970256724251e-05
digits,Nesterov variable beta,variable beta,1e-06,500,13940,1.8012941750397603e-06,1.1037433467198099e-10,6.393909302845922e-05
digits,Nesterov variable beta,variable beta,1e-06,500,13960,1.8303963410957713e-06,1.1346575068404974e-10,6.469539493451141e-05
digits,Nesterov variable beta,variable beta,1e-06,500,13980,1.8680849747818466e-06,1.173936642340223e-10,6.559218805369075e-05
digits,Nesterov variable beta,variable beta,1e-06,500,14000,1.8978881728702577e-06,1.2048596842451076e-10,6.624959007397172e-05
digits,Nesterov variable beta,variable beta,1e-06,500,14020,1.9071704841866823e-06,1.2137005289680758e-10,6.637193942017618e-05
digits,Nesterov variable beta,variable beta,1e-06,500,14040,1.890932474217158e-06,1.194567222917442e-10,6.583255966958986e-05
digits,Nesterov variable beta,variable beta,1e-06,500,14060,1.8527704209381175e-06,1.1512404918256891e-10,6.470523161699499e-05
digits,Nesterov variable beta,variable beta,1e-06,500,14080,1.80338441812455e-06,1.0954637197357897e-10,6.324480795459471e-05
digits,Nesterov variable beta,variable beta,1e-06,500,14100,1.7569935953801154e-06,1.0425414698200797e-10,6.18194809383247e-05
digits,Nesterov variable beta,variable beta,1e-06,500,14120,1.7263276061579014e-06,1.0060620392327024e-10,6.080074343050332e-05
digits,Nesterov variable beta,variable beta,1e-06,500,14140,1.7179046097767159e-06,9.936874934002304e-11,6.0436423894477844e-05
digits,Nesterov variable beta,variable beta,1e-06,500,14160,1.730037454778763e-06,1.0053095855777627e-10,6.0759174166406997e-05
digits,Nesterov variable beta,variable beta,1e-06,500,14180,1.7546628225875242e-06,1.0338316314140172e-10,6.158082434124535e-05
digits,Nesterov variable beta,variable beta,1e-06,500,14200,1.7813801998214187e-06,1.0679075679309591e-10,6.257310967408904e-05
digits,Nesterov variable beta,variable beta,1e-06,500,14220,1.80107445005205e-06,1.0954935569795765e-10,6.338370155388116e-05
digits,Nesterov variable beta,variable beta,1e-06,500,14240,1.8078106104417055e-06,1.1070978855887148e-10,6.373425638505136e-05
digits,Nesterov variable beta,variable beta,1e-06,500,14260,1.7992431384071673e-06,1.0979800402211026e-10,6.347895812451357e-05
digits,Nesterov variable beta,variable beta,1e-06,500,14280,1.7763221977656051e-06,1.0689937823826767e-10,6.262681810559394e-05
digits,Nesterov variable beta,variable beta,1e-06,500,14300,1.7428586241764796e-06,1.026100732159918e-10,6.133603422946363e-05
digits,Nesterov variable beta,variable beta,1e-06,500,14320,1.705047496939539e-06,9.787724797316599e-11,5.988281246552985e-05
digits,Nesterov variable beta,variable beta,1e-06,500,14340,1.6706490643185446e-06,9.376131815397315e-11,5.8601164049845665e-05
digits,Nesterov variable beta,variable beta,1e-06,500,14360,1.6474080417107872e-06,9.116550570009707e-11,5.779379606194539e-05
digits,Nesterov variable beta,variable beta,1e-06,500,14380,1.6406904356317273e-06,9.059146488521463e-11,5.763333234578679e-05
digits,Nesterov variable beta,variable beta,1e-06,500,14400,1.6511813620345184e-06,9.198718176062215e-11,5.8096688384290204e-05
digits,Nesterov variable beta,variable beta,1e-06,500,14420,1.6740532421232371e-06,9.474138140674881e-11,5.8971963745606894e-05
digits,Nesterov variable beta,variable beta,1e-06,500,14440,1.7003736558888172e-06,9.784380250454916e-11,5.993561546223663e-05
digits,Nesterov variable beta,variable beta,1e-06,500,14460,1.7201082679073564e-06,1.0017765783576493e-10,6.0657764459110135e-05
digits,Nesterov variable beta,variable beta,1e-06,500,14480,1.7253248601242354e-06,1.0085844659446508e-10,6.0892319695795796e-05
digits,Nesterov variable beta,variable beta,1e-06,500,14500,1.7125294028064788e-06,9.950872070785266e-11,6.053215048284131e-05
digits,Nesterov variable beta,variable beta,1e-06,500,14520,1.683678937998571e-06,9.63718133073499e-11,5.962774536842609e-05
digits,Nesterov variable beta,variable beta,1e-06,500,14540,1.6457272572702559e-06,9.222266006414515e-11,5.837225458791321e-05
digits,Nesterov variable beta,variable beta,1e-06,500,14560,1.6086452959989075e-06,8.810614737786437e-11,5.7053995373532943e-05
digits,Nesterov variable beta,variable beta,1e-06,500,14580,1.5821270083237464e-06,8.499718984200655e-11,5.59790937760475e-05
digits,Nesterov variable beta,variable beta,1e-06,500,14600,1.5719518397321546e-06,8.350224678377316e-11,5.5378768799651745e-05
digits,Nesterov variable beta,variable beta,1e-06,500,14620,1.5777855097866315e-06,8.370268367308142e-11,5.533429335031055e-05
digits,Nesterov variable beta,variable beta,1e-06,500,14640,1.593805162150827e-06,8.518248606481649e-11,5.5757114057701755e-05
digits,Nesterov variable beta,variable beta,1e-06,500,14660,1.6116942540898375e-06,8.721258437649482e-11,5.6434384483092996e-05
digits,Nesterov variable beta,variable beta,1e-06,500,14680,1.6240996307004975e-06,8.900985504212144e-11,5.711111858272166e-05
digits,Nesterov variable beta,variable beta,1e-06,500,14700,1.6268958736632353e-06,8.99715996149908e-11,5.7567235569006006e-05
digits,Nesterov variable beta,variable beta,1e-06,500,14720,1.6197143307171314e-06,8.981008992048345e-11,5.766502363659497e-05
digits,Nesterov variable beta,variable beta,1e-06,500,14740,1.605029346418692e-06,8.85633233416172e-11,5.7364758920749136e-05
digits,Nesterov variable beta,variable beta,1e-06,500,14760,1.5864899299288974e-06,8.651020177996571e-11,5.6717181064914194e-05
digits,Nesterov variable beta,variable beta,1e-06,500,14780,1.5673360579010955e-06,8.404828222285943e-11,5.584240017145143e-05
digits,Nesterov variable beta,variable beta,1e-06,500,14800,1.549613381202843e-06,8.158783371126077e-11,5.490158077571752e-05
digits,Nesterov variable beta,variable beta,1e-06,500,14820,1.5343956578487555e-06,7.948652847034055e-11,5.406445557115593e-05
digits,Nesterov variable beta,variable beta,1e-06,500,14840,1.5225510338099255e-06,7.80159964408611e-11,5.3474688005568915e-05
digits,Nesterov variable beta,variable beta,1e-06,500,14860,1.5152352025011408e-06,7.733638729412462e-11,5.321738612093338e-05
digits,Nesterov variable beta,variable beta,1e-06,500,14880,1.5135622561955374e-06,7.746465968683225e-11,5.329700874859596e-05
digits,Nesterov variable beta,variable beta,1e-06,500,14900,1.5176137553774723e-06,7.824624281838055e-11,5.363477901034477e-05
digits,Nesterov variable beta,variable beta,1e-06,500,14920,1.5255699113584341e-06,7.935789525514991e-11,5.408906327079832e-05
digits,Nesterov variable beta,variable beta,1e-06,500,14940,1.5337646006787925e-06,8.036601939487298e-11,5.4492894924292264e-05
digits,Nesterov variable beta,variable beta,1e-06,500,14960,1.537831594252354e-06,8.083883562548522e-11,5.4696744612738885e-05
digits,Nesterov variable beta,variable beta,1e-06,500,14980,1.5343755274763505e-06,8.047887356532613e-11,5.4604861129244e-05
digits,Nesterov variable beta,variable beta,1e-06,500,15000,1.5223377165017563e-06,7.922407174731916e-11,5.419744434278177e-05
digits,Nesterov variable beta,variable beta,1e-06,500,15020,1.503467146457559e-06,7.727370132659672e-11,5.353487838287119e-05
digits,Nesterov variable beta,variable beta,1e-06,500,15040,1.4817394230260942e-06,7.502611032439432e-11,5.274301891641105e-05
digits,Nesterov variable beta,variable beta,1e-06,500,15060,1.4619677956176743e-06,7.295210269209207e-11,5.198117513691987e-05
digits,Nesterov variable beta,variable beta,1e-06,500,15080,1.4481510761376633e-06,7.145160851873555e-11,5.1398636820945814e-05
digits,Nesterov variable beta,variable beta,1e-06,500,15100,1.4422179457948245e-06,7.074242580618062e-11,5.1091388564367906e-05
digits,Nesterov variable beta,variable beta,1e-06,500,15120,1.4436302460545513e-06,7.081228659000516e-11,5.1074346113361956e-05
digits,Nesterov variable beta,variable beta,1e-06,500,15140,1.4498525988584506e-06,7.143974301015987e-11,5.128051151753515e-05
digits,Nesterov variable beta,variable beta,1e-06,500,15160,1.4573087937961975e-06,7.226934328752321e-11,5.1586600388150685e-05
digits,Nesterov variable beta,variable beta,1e-06,500,15180,1.462398607522201e-06,7.291535430997698e-11,5.185309877660528e-05
digits,Nesterov variable beta,variable beta,1e-06,500,15200,1.4623478915064352e-06,7.306677485274804e-11,5.1963508539371994e-05
digits,Nesterov variable beta,variable beta,1e-06,500,15220,1.4558303110998155e-06,7.256770184760342e-11,5.185216376729401e-05
digits,Nesterov variable beta,variable beta,1e-06,500,15240,1.4433064403446383e-06,7.145327385327249e-11,5.1516315421001756e-05
digits,Nesterov variable beta,variable beta,1e-06,500,15260,1.4269602305410484e-06,6.993085277517963e-11,5.101224162856796e-05
digits,Nesterov variable beta,variable beta,1e-06,500,15280,1.410119856146313e-06,6.831107901561495e-11,5.043721910172642e-05
digits,Nesterov variable beta,variable beta,1e-06,500,15300,1.396212680843417e-06,6.690993592517458e-11,4.990123457231727e-05
digits,Nesterov variable beta,variable beta,1e-06,500,15320,1.3875811032082314e-06,6.595372858964055e-11,4.949531985441788e-05
digits,Nesterov variable beta,variable beta,1e-06,500,15340,1.3846835842060046e-06,6.551888198647049e-11,4.9266077038574697e-05
digits,Nesterov variable beta,variable beta,1e-06,500,15360,1.3860851325738208e-06,6.552396125680815e-11,4.920531644721283e-05
digits,Nesterov variable beta,variable beta,1e-06,500,15380,1.3892027833545305e-06,6.577216549175091e-11,4.9258113921457135e-05
digits,Nesterov variable beta,variable beta,1e-06,500,15400,1.391353634538271e-06,6.602300650637716e-11,4.9344705744240053e-05
digits,Nesterov variable beta,variable beta,1e-06,500,15420,1.390587170526574e-06,6.606649949336685e-11,4.938671985892448e-05
digits,Nesterov variable beta,variable beta,1e-06,500,15440,1.3860446480515385e-06,6.577692557296899e-11,4.9328792077285305e-05
digits,Nesterov variable beta,variable beta,1e-06,500,15460,1.3779074038871125e-06,6.513543870934058e-11,4.915057074545308e-05
digits,Nesterov variable beta,variable beta,1e-06,500,15480,1.3671575143550646e-06,6.422326559452074e-11,4.88680480693241e-05
digits,Nesterov variable beta,variable beta,1e-06,500,15500,1.3553290904328495e-06,6.319172962676589e-11,4.852548765026823e-05
digits,Nesterov variable beta,variable beta,1e-06,500,15520,1.3442615209648067e-06,6.221795301186717e-11,4.818042660214748e-05
digits,Nesterov variable beta,variable beta,1e-06,500,15540,1.3357361748130876e-06,6.14542028376519e-11,4.7885387988725816e-05
digits,Nesterov variable beta,variable beta,1e-06,500,15560,1.3309267537108317e-06,6.098142824040309e-11,4.767131214529348e-05
digits,Nesterov variable beta,variable beta,1e-06,500,15580,1.329820823265465e-06,6.078117176233633e-11,4.753827248242905e-05
digits,Nesterov variable beta,variable beta,1e-06,500,15600,1.3309786965101098e-06,6.073916369864207e-11,4.745731262667597e-05
digits,Nesterov variable beta,variable beta,1e-06,500,15620,1.3319335312731201e-06,6.068549829318926e-11,4.738308732925222e-05
digits,Nesterov variable beta,variable beta,1e-06,500,15640,1.3301763699587214e-06,6.046027567485623e-11,4.727237344569218e-05
digits,Nesterov variable beta,variable beta,1e-06,500,15660,1.3242824909861371e-06,5.997856378225919e-11,4.7101031555404437e-05
digits,Nesterov variable beta,variable beta,1e-06,500,15680,1.3146078244989006e-06,5.926550916690587e-11,4.687277819591052e-05
digits,Nesterov variable beta,variable beta,1e-06,500,15700,1.3031718399470988e-06,5.84434861616856e-11,4.661649094648273e-05
digits,Nesterov variable beta,variable beta,1e-06,500,15720,1.2927321516382092e-06,5.7676821652030696e-11,4.63732825133562e-05
digits,Nesterov variable beta,variable beta,1e-06,500,15740,1.2854880908157038e-06,5.710050487994778e-11,4.617874404965701e-05
digits,Nesterov variable beta,variable beta,1e-06,500,15760,1.2821035263398824e-06,5.676617509386972e-11,4.60479284766215e-05
digits,Nesterov variable beta,variable beta,1e-06,500,15780,1.2815749016316865e-06,5.662804947181854e-11,4.596943278699881e-05
digits,Nesterov variable beta,variable beta,1e-06,500,15800,1.2819234302172149e-06,5.6570068074357494e-11,4.5910554610667334e-05
digits,Nesterov variable beta,variable beta,1e-06,500,15820,1.2811893650730845e-06,5.645647838115053e-11,4.583038897039393e-05
digits,Nesterov variable beta,variable beta,1e-06,500,15840,1.2781491598563834e-06,5.618147613795088e-11,4.5694891132926795e-05
digits,Nesterov variable beta,variable beta,1e-06,500,15860,1.2725092756293859e-06,5.5699764245353833e-11,4.548840277191523e-05
digits,Nesterov variable beta,variable beta,1e-06,500,15880,1.2647061291471487e-06,5.503325573030793e-11,4.5218595651754455e-05
